chr	name	start	end	strand	sample	organ	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	Igbp1	100494290	100516125	+	Lu_78w_RNA_XistBxC_+y_XY_2	Lu	male	Aged	1	131	1	100
chrX	Igbp1	100494290	100516125	+	Lu_78w_RNA_XistBxC_+y_XY_1	Lu	male	Aged	1	100	1	100
chrX	Igbp1	100494290	100516125	+	Lu_78w_RNA_XistBxC_+y_XY_3	Lu	male	Aged	1	125	1	100
chrX	Igbp1	100494290	100516125	+	Mu_78w_RNA_XistBxC_-+_XX_2	Mu	female	Aged	1	50	1	50
chrX	Igbp1	100494290	100516125	+	Mu_78w_RNA_XistBxC_-+_XX_1	Mu	female	Aged	1	66	1	50
chrX	Igbp1	100494290	100516125	+	Mu_78w_RNA_XistBxC_-+_XX_3	Mu	female	Aged	1	90	1	50
chrX	Igbp1	100494290	100516125	+	Mu_78w_RNA_XistBxC_+y_XY_2	Mu	male	Aged	1	59	1	57
chrX	Igbp1	100494290	100516125	+	Mu_78w_RNA_XistBxC_+y_XY_1	Mu	male	Aged	1	57	1	57
chrX	Igbp1	100494290	100516125	+	Mu_78w_RNA_XistBxC_+y_XY_3	Mu	male	Aged	1	65	1	57
chrX	Igbp1	100494290	100516125	+	Sp_78w_RNA_XistBxC_-+_XX_3	Sp	female	Aged	1	137	1	70
chrX	Igbp1	100494290	100516125	+	Sp_78w_RNA_XistBxC_-+_XX_2	Sp	female	Aged	1	70	1	70
chrX	Igbp1	100494290	100516125	+	Sp_78w_RNA_XistBxC_-+_XX_1	Sp	female	Aged	1	98	1	70
chrX	Igbp1	100494290	100516125	+	Sp_78w_RNA_XistBxC_+y_XY_2	Sp	male	Aged	1	115	1	110
chrX	Igbp1	100494290	100516125	+	Sp_78w_RNA_XistBxC_+y_XY_1	Sp	male	Aged	1	123	1	110
chrX	Igbp1	100494290	100516125	+	Sp_78w_RNA_XistBxC_+y_XY_3	Sp	male	Aged	1	110	1	110
chrX	Igsf1	49782535	49797907	-	He_78w_RNA_XistBxC_+y_XY_3	He	male	Aged	1	69	1	43
chrX	Igsf1	49782535	49797907	-	He_78w_RNA_XistBxC_+y_XY_2	He	male	Aged	1	75	1	43
chrX	Igsf1	49782535	49797907	-	He_78w_RNA_XistBxC_+y_XY_1	He	male	Aged	1	43	1	43
chrX	Ikbkg	74393290	74456792	+	Br_78w_RNA_XistBxC_-+_XX_2	Br	female	Aged	1	113	1	113
chrX	Ikbkg	74393290	74456792	+	Br_78w_RNA_XistBxC_-+_XX_1	Br	female	Aged	1	227	1	113
chrX	Ikbkg	74393290	74456792	+	Br_78w_RNA_XistBxC_-+_XX_3	Br	female	Aged	1	177	1	113
chrX	Ikbkg	74393290	74456792	+	Br_78w_RNA_XistBxC_+y_XY_2	Br	male	Aged	1	218	1	169
chrX	Ikbkg	74393290	74456792	+	Br_78w_RNA_XistBxC_+y_XY_1	Br	male	Aged	1	169	1	169
chrX	Ikbkg	74393290	74456792	+	Br_78w_RNA_XistBxC_+y_XY_3	Br	male	Aged	1	212	1	169
chrX	Ikbkg	74393290	74456792	+	He_78w_RNA_XistBxC_-+_XX_3	He	female	Aged	0,99	96	1	96
chrX	Ikbkg	74393290	74456792	+	He_78w_RNA_XistBxC_-+_XX_2	He	female	Aged	1	179	1	96
chrX	Ikbkg	74393290	74456792	+	He_78w_RNA_XistBxC_-+_XX_1	He	female	Aged	1	229	1	96
chrX	Ikbkg	74393290	74456792	+	He_78w_RNA_XistBxC_+y_XY_2	He	male	Aged	1	272	1	163
chrX	Ikbkg	74393290	74456792	+	He_78w_RNA_XistBxC_+y_XY_3	He	male	Aged	1	257	1	163
chrX	Ikbkg	74393290	74456792	+	He_78w_RNA_XistBxC_+y_XY_1	He	male	Aged	1	163	1	163
chrX	Ikbkg	74393290	74456792	+	Ki_78w_RNA_XistBxC_-+_XX_3	Ki	female	Aged	1	119	1	119
chrX	Ikbkg	74393290	74456792	+	Ki_78w_RNA_XistBxC_-+_XX_2	Ki	female	Aged	1	141	1	119
chrX	Ikbkg	74393290	74456792	+	Ki_78w_RNA_XistBxC_-+_XX_1	Ki	female	Aged	1	142	1	119
chrX	Ikbkg	74393290	74456792	+	Ki_78w_RNA_XistBxC_+y_XY_1	Ki	male	Aged	1	243	1	217
chrX	Ikbkg	74393290	74456792	+	Ki_78w_RNA_XistBxC_+y_XY_3	Ki	male	Aged	1	246	1	217
chrX	Ikbkg	74393290	74456792	+	Ki_78w_RNA_XistBxC_+y_XY_2	Ki	male	Aged	1	217	1	217
chrX	Ikbkg	74393290	74456792	+	Li_78w_RNA_XistBxC_-+_XX_1	Li	female	Aged	1	244	1	244
chrX	Ikbkg	74393290	74456792	+	Li_78w_RNA_XistBxC_-+_XX_2	Li	female	Aged	1	260	1	244
chrX	Ikbkg	74393290	74456792	+	Li_78w_RNA_XistBxC_-+_XX_3	Li	female	Aged	1	260	1	244
chrX	Ikbkg	74393290	74456792	+	Li_78w_RNA_XistBxC_+y_XY_2	Li	male	Aged	1	468	1	295
chrX	Ikbkg	74393290	74456792	+	Li_78w_RNA_XistBxC_+y_XY_1	Li	male	Aged	1	374	1	295
chrX	Ikbkg	74393290	74456792	+	Li_78w_RNA_XistBxC_+y_XY_3	Li	male	Aged	1	295	1	295
chrX	Ikbkg	74393290	74456792	+	Lu_78w_RNA_XistBxC_-+_XX_3	Lu	female	Aged	1	203	0,98	186
chrX	Ikbkg	74393290	74456792	+	Lu_78w_RNA_XistBxC_-+_XX_1	Lu	female	Aged	0,98	186	0,98	186
chrX	Ikbkg	74393290	74456792	+	Lu_78w_RNA_XistBxC_-+_XX_2	Lu	female	Aged	0,98	199	0,98	186
chrX	Ikbkg	74393290	74456792	+	Lu_78w_RNA_XistBxC_+y_XY_2	Lu	male	Aged	1	354	1	320
chrX	Ikbkg	74393290	74456792	+	Lu_78w_RNA_XistBxC_+y_XY_3	Lu	male	Aged	0,99	359	1	320
chrX	Ikbkg	74393290	74456792	+	Lu_78w_RNA_XistBxC_+y_XY_1	Lu	male	Aged	1	320	1	320
chrX	Ikbkg	74393290	74456792	+	Mu_78w_RNA_XistBxC_-+_XX_1	Mu	female	Aged	1	108	1	59
chrX	Ikbkg	74393290	74456792	+	Mu_78w_RNA_XistBxC_-+_XX_3	Mu	female	Aged	1	85	1	59
chrX	Ikbkg	74393290	74456792	+	Mu_78w_RNA_XistBxC_-+_XX_2	Mu	female	Aged	1	59	1	59
chrX	Ikbkg	74393290	74456792	+	Mu_78w_RNA_XistBxC_+y_XY_2	Mu	male	Aged	1	117	1	117
chrX	Ikbkg	74393290	74456792	+	Mu_78w_RNA_XistBxC_+y_XY_3	Mu	male	Aged	1	118	1	117
chrX	Ikbkg	74393290	74456792	+	Mu_78w_RNA_XistBxC_+y_XY_1	Mu	male	Aged	1	119	1	117
chrX	Ikbkg	74393290	74456792	+	Sp_78w_RNA_XistBxC_-+_XX_1	Sp	female	Aged	1	188	1	188
chrX	Ikbkg	74393290	74456792	+	Sp_78w_RNA_XistBxC_-+_XX_2	Sp	female	Aged	1	206	1	188
chrX	Ikbkg	74393290	74456792	+	Sp_78w_RNA_XistBxC_-+_XX_3	Sp	female	Aged	1	217	1	188
chrX	Ikbkg	74393290	74456792	+	Sp_78w_RNA_XistBxC_+y_XY_1	Sp	male	Aged	1	197	1	162
chrX	Ikbkg	74393290	74456792	+	Sp_78w_RNA_XistBxC_+y_XY_3	Sp	male	Aged	1	162	1	162
chrX	Ikbkg	74393290	74456792	+	Sp_78w_RNA_XistBxC_+y_XY_2	Sp	male	Aged	1	200	1	162
chrX	Il13ra1	36112107	36171262	+	Ki_78w_RNA_XistBxC_+y_XY_1	Ki	male	Aged	1	33	1	22
chrX	Il13ra1	36112107	36171262	+	Ki_78w_RNA_XistBxC_+y_XY_2	Ki	male	Aged	1	34	1	22
chrX	Il13ra1	36112107	36171262	+	Ki_78w_RNA_XistBxC_+y_XY_3	Ki	male	Aged	1	22	1	22
chrX	Il1rapl1	86747241	88115623	-	Br_78w_RNA_XistBxC_-+_XX_1	Br	female	Aged	1	236	1	96
chrX	Il1rapl1	86747241	88115623	-	Br_78w_RNA_XistBxC_-+_XX_2	Br	female	Aged	1	139	1	96
chrX	Il1rapl1	86747241	88115623	-	Br_78w_RNA_XistBxC_-+_XX_3	Br	female	Aged	1	96	1	96
chrX	Il1rapl1	86747241	88115623	-	Br_78w_RNA_XistBxC_+y_XY_2	Br	male	Aged	0,99	173	1	110
chrX	Il1rapl1	86747241	88115623	-	Br_78w_RNA_XistBxC_+y_XY_3	Br	male	Aged	1	197	1	110
chrX	Il1rapl1	86747241	88115623	-	Br_78w_RNA_XistBxC_+y_XY_1	Br	male	Aged	1	110	1	110
chrX	Il1rapl2	137570753	138849077	+	Br_78w_RNA_XistBxC_-+_XX_3	Br	female	Aged	1	20	1	20
chrX	Il1rapl2	137570753	138849077	+	Br_78w_RNA_XistBxC_-+_XX_1	Br	female	Aged	1	73	1	20
chrX	Il1rapl2	137570753	138849077	+	Br_78w_RNA_XistBxC_-+_XX_2	Br	female	Aged	1	38	1	20
chrX	Il1rapl2	137570753	138849077	+	Br_78w_RNA_XistBxC_+y_XY_1	Br	male	Aged	1	30	1	30
chrX	Il1rapl2	137570753	138849077	+	Br_78w_RNA_XistBxC_+y_XY_3	Br	male	Aged	0,98	62	1	30
chrX	Il1rapl2	137570753	138849077	+	Br_78w_RNA_XistBxC_+y_XY_2	Br	male	Aged	1	68	1	30
chrX	Il2rg	101264384	101268255	-	He_78w_RNA_XistBxC_-+_XX_3	He	female	Aged	1	21	1	21
chrX	Il2rg	101264384	101268255	-	He_78w_RNA_XistBxC_-+_XX_1	He	female	Aged	1	53	1	21
chrX	Il2rg	101264384	101268255	-	He_78w_RNA_XistBxC_-+_XX_2	He	female	Aged	1	26	1	21
chrX	Il2rg	101264384	101268255	-	He_78w_RNA_XistBxC_+y_XY_1	He	male	Aged	1	64	1	64
chrX	Il2rg	101264384	101268255	-	He_78w_RNA_XistBxC_+y_XY_2	He	male	Aged	1	80	1	64
chrX	Il2rg	101264384	101268255	-	He_78w_RNA_XistBxC_+y_XY_3	He	male	Aged	1	73	1	64
chrX	Il2rg	101264384	101268255	-	Lu_78w_RNA_XistBxC_-+_XX_2	Lu	female	Aged	1	209	1	147
chrX	Il2rg	101264384	101268255	-	Lu_78w_RNA_XistBxC_-+_XX_3	Lu	female	Aged	1	147	1	147
chrX	Il2rg	101264384	101268255	-	Lu_78w_RNA_XistBxC_-+_XX_1	Lu	female	Aged	1	239	1	147
chrX	Il2rg	101264384	101268255	-	Lu_78w_RNA_XistBxC_+y_XY_3	Lu	male	Aged	1	348	1	285
chrX	Il2rg	101264384	101268255	-	Lu_78w_RNA_XistBxC_+y_XY_1	Lu	male	Aged	1	285	1	285
chrX	Il2rg	101264384	101268255	-	Lu_78w_RNA_XistBxC_+y_XY_2	Lu	male	Aged	1	304	1	285
chrX	Il2rg	101264384	101268255	-	Sp_78w_RNA_XistBxC_-+_XX_2	Sp	female	Aged	1	742	1	742
chrX	Il2rg	101264384	101268255	-	Sp_78w_RNA_XistBxC_-+_XX_3	Sp	female	Aged	1	1141	1	742
chrX	Il2rg	101264384	101268255	-	Sp_78w_RNA_XistBxC_-+_XX_1	Sp	female	Aged	1	959	1	742
chrX	Il2rg	101264384	101268255	-	Sp_78w_RNA_XistBxC_+y_XY_1	Sp	male	Aged	1	896	1	896
chrX	Il2rg	101264384	101268255	-	Sp_78w_RNA_XistBxC_+y_XY_3	Sp	male	Aged	1	906	1	896
chrX	Il2rg	101264384	101268255	-	Sp_78w_RNA_XistBxC_+y_XY_2	Sp	male	Aged	1	1353	1	896
chrX	Iqsec2	152144182	152225237	+	Br_78w_RNA_XistBxC_-+_XX_1	Br	female	Aged	0,98	534	0,98	312
chrX	Iqsec2	152144182	152225237	+	Br_78w_RNA_XistBxC_-+_XX_3	Br	female	Aged	0,99	354	0,98	312
chrX	Iqsec2	152144182	152225237	+	Br_78w_RNA_XistBxC_-+_XX_2	Br	female	Aged	0,98	312	0,98	312
chrX	Iqsec2	152144182	152225237	+	Br_78w_RNA_XistBxC_+y_XY_2	Br	male	Aged	1	496	1	443
chrX	Iqsec2	152144182	152225237	+	Br_78w_RNA_XistBxC_+y_XY_1	Br	male	Aged	1	443	1	443
chrX	Iqsec2	152144182	152225237	+	Br_78w_RNA_XistBxC_+y_XY_3	Br	male	Aged	1	588	1	443
chrX	Iqsec2	152144182	152225237	+	He_78w_RNA_XistBxC_-+_XX_3	He	female	Aged	0,94	78	0,95	78
chrX	Iqsec2	152144182	152225237	+	He_78w_RNA_XistBxC_-+_XX_1	He	female	Aged	0,99	164	0,95	78
chrX	Iqsec2	152144182	152225237	+	He_78w_RNA_XistBxC_-+_XX_2	He	female	Aged	0,95	128	0,95	78
chrX	Iqsec2	152144182	152225237	+	He_78w_RNA_XistBxC_+y_XY_1	He	male	Aged	1	120	1	120
chrX	Iqsec2	152144182	152225237	+	He_78w_RNA_XistBxC_+y_XY_2	He	male	Aged	1	186	1	120
chrX	Iqsec2	152144182	152225237	+	He_78w_RNA_XistBxC_+y_XY_3	He	male	Aged	1	148	1	120
chrX	Iqsec2	152144182	152225237	+	Ki_78w_RNA_XistBxC_-+_XX_3	Ki	female	Aged	0,88	174	0,88	126
chrX	Iqsec2	152144182	152225237	+	Ki_78w_RNA_XistBxC_-+_XX_2	Ki	female	Aged	0,88	126	0,88	126
chrX	Iqsec2	152144182	152225237	+	Ki_78w_RNA_XistBxC_-+_XX_1	Ki	female	Aged	0,92	153	0,88	126
chrX	Iqsec2	152144182	152225237	+	Ki_78w_RNA_XistBxC_+y_XY_3	Ki	male	Aged	1	235	1	224
chrX	Iqsec2	152144182	152225237	+	Ki_78w_RNA_XistBxC_+y_XY_2	Ki	male	Aged	1	241	1	224
chrX	Iqsec2	152144182	152225237	+	Ki_78w_RNA_XistBxC_+y_XY_1	Ki	male	Aged	1	224	1	224
chrX	Iqsec2	152144182	152225237	+	Lu_78w_RNA_XistBxC_-+_XX_1	Lu	female	Aged	0,91	111	0,91	97
chrX	Iqsec2	152144182	152225237	+	Lu_78w_RNA_XistBxC_-+_XX_3	Lu	female	Aged	0,9	97	0,91	97
chrX	Iqsec2	152144182	152225237	+	Lu_78w_RNA_XistBxC_-+_XX_2	Lu	female	Aged	0,93	124	0,91	97
chrX	Iqsec2	152144182	152225237	+	Lu_78w_RNA_XistBxC_+y_XY_2	Lu	male	Aged	1	151	1	131
chrX	Iqsec2	152144182	152225237	+	Lu_78w_RNA_XistBxC_+y_XY_1	Lu	male	Aged	1	131	1	131
chrX	Iqsec2	152144182	152225237	+	Lu_78w_RNA_XistBxC_+y_XY_3	Lu	male	Aged	1	157	1	131
chrX	Iqsec2	152144182	152225237	+	Mu_78w_RNA_XistBxC_-+_XX_1	Mu	female	Aged	0,96	28	0,78	27
chrX	Iqsec2	152144182	152225237	+	Mu_78w_RNA_XistBxC_-+_XX_2	Mu	female	Aged	0,71	28	0,78	27
chrX	Iqsec2	152144182	152225237	+	Mu_78w_RNA_XistBxC_-+_XX_3	Mu	female	Aged	0,78	27	0,78	27
chrX	Iqsec2	152144182	152225237	+	Mu_78w_RNA_XistBxC_+y_XY_3	Mu	male	Aged	1	24	1	24
chrX	Iqsec2	152144182	152225237	+	Mu_78w_RNA_XistBxC_+y_XY_1	Mu	male	Aged	1	26	1	24
chrX	Iqsec2	152144182	152225237	+	Mu_78w_RNA_XistBxC_+y_XY_2	Mu	male	Aged	1	40	1	24
chrX	Iqsec2	152144182	152225237	+	Sp_78w_RNA_XistBxC_-+_XX_1	Sp	female	Aged	0,93	30	0,93	24
chrX	Iqsec2	152144182	152225237	+	Sp_78w_RNA_XistBxC_-+_XX_2	Sp	female	Aged	0,88	25	0,93	24
chrX	Iqsec2	152144182	152225237	+	Sp_78w_RNA_XistBxC_-+_XX_3	Sp	female	Aged	1	24	0,93	24
chrX	Iqsec2	152144182	152225237	+	Sp_78w_RNA_XistBxC_+y_XY_2	Sp	male	Aged	1	32	1	32
chrX	Iqsec2	152144182	152225237	+	Sp_78w_RNA_XistBxC_+y_XY_3	Sp	male	Aged	1	50	1	32
chrX	Iqsec2	152144182	152225237	+	Sp_78w_RNA_XistBxC_+y_XY_1	Sp	male	Aged	1	68	1	32
chrX	Irak1	74013913	74023921	-	Br_78w_RNA_XistBxC_-+_XX_1	Br	female	Aged	1	244	1	87
chrX	Irak1	74013913	74023921	-	Br_78w_RNA_XistBxC_-+_XX_2	Br	female	Aged	1	87	1	87
chrX	Irak1	74013913	74023921	-	Br_78w_RNA_XistBxC_-+_XX_3	Br	female	Aged	1	120	1	87
chrX	Irak1	74013913	74023921	-	Br_78w_RNA_XistBxC_+y_XY_3	Br	male	Aged	1	199	1	184
chrX	Irak1	74013913	74023921	-	Br_78w_RNA_XistBxC_+y_XY_1	Br	male	Aged	1	216	1	184
chrX	Irak1	74013913	74023921	-	Br_78w_RNA_XistBxC_+y_XY_2	Br	male	Aged	1	184	1	184
chrX	Irak1	74013913	74023921	-	He_78w_RNA_XistBxC_-+_XX_2	He	female	Aged	1	183	1	99
chrX	Irak1	74013913	74023921	-	He_78w_RNA_XistBxC_-+_XX_3	He	female	Aged	1	99	1	99
chrX	Irak1	74013913	74023921	-	He_78w_RNA_XistBxC_-+_XX_1	He	female	Aged	0,99	213	1	99
chrX	Irak1	74013913	74023921	-	He_78w_RNA_XistBxC_+y_XY_1	He	male	Aged	1	240	1	240
chrX	Irak1	74013913	74023921	-	He_78w_RNA_XistBxC_+y_XY_2	He	male	Aged	1	341	1	240
chrX	Irak1	74013913	74023921	-	He_78w_RNA_XistBxC_+y_XY_3	He	male	Aged	1	292	1	240
chrX	Irak1	74013913	74023921	-	Ki_78w_RNA_XistBxC_-+_XX_1	Ki	female	Aged	1	154	1	153
chrX	Irak1	74013913	74023921	-	Ki_78w_RNA_XistBxC_-+_XX_2	Ki	female	Aged	1	180	1	153
chrX	Irak1	74013913	74023921	-	Ki_78w_RNA_XistBxC_-+_XX_3	Ki	female	Aged	1	153	1	153
chrX	Irak1	74013913	74023921	-	Ki_78w_RNA_XistBxC_+y_XY_2	Ki	male	Aged	1	334	1	334
chrX	Irak1	74013913	74023921	-	Ki_78w_RNA_XistBxC_+y_XY_1	Ki	male	Aged	1	340	1	334
chrX	Irak1	74013913	74023921	-	Ki_78w_RNA_XistBxC_+y_XY_3	Ki	male	Aged	1	359	1	334
chrX	Irak1	74013913	74023921	-	Li_78w_RNA_XistBxC_-+_XX_2	Li	female	Aged	1	113	1	113
chrX	Irak1	74013913	74023921	-	Li_78w_RNA_XistBxC_-+_XX_1	Li	female	Aged	1	126	1	113
chrX	Irak1	74013913	74023921	-	Li_78w_RNA_XistBxC_-+_XX_3	Li	female	Aged	1	120	1	113
chrX	Irak1	74013913	74023921	-	Li_78w_RNA_XistBxC_+y_XY_1	Li	male	Aged	1	222	1	191
chrX	Irak1	74013913	74023921	-	Li_78w_RNA_XistBxC_+y_XY_2	Li	male	Aged	1	247	1	191
chrX	Irak1	74013913	74023921	-	Li_78w_RNA_XistBxC_+y_XY_3	Li	male	Aged	1	191	1	191
chrX	Irak1	74013913	74023921	-	Lu_78w_RNA_XistBxC_-+_XX_1	Lu	female	Aged	1	183	1	169
chrX	Irak1	74013913	74023921	-	Lu_78w_RNA_XistBxC_-+_XX_2	Lu	female	Aged	1	201	1	169
chrX	Irak1	74013913	74023921	-	Lu_78w_RNA_XistBxC_-+_XX_3	Lu	female	Aged	1	169	1	169
chrX	Irak1	74013913	74023921	-	Lu_78w_RNA_XistBxC_+y_XY_1	Lu	male	Aged	1	316	1	291
chrX	Irak1	74013913	74023921	-	Lu_78w_RNA_XistBxC_+y_XY_3	Lu	male	Aged	1	291	1	291
chrX	Irak1	74013913	74023921	-	Lu_78w_RNA_XistBxC_+y_XY_2	Lu	male	Aged	1	320	1	291
chrX	Irak1	74013913	74023921	-	Mu_78w_RNA_XistBxC_-+_XX_1	Mu	female	Aged	1	135	1	101
chrX	Irak1	74013913	74023921	-	Mu_78w_RNA_XistBxC_-+_XX_2	Mu	female	Aged	1	101	1	101
chrX	Irak1	74013913	74023921	-	Mu_78w_RNA_XistBxC_-+_XX_3	Mu	female	Aged	1	101	1	101
chrX	Irak1	74013913	74023921	-	Mu_78w_RNA_XistBxC_+y_XY_2	Mu	male	Aged	1	173	1	146
chrX	Irak1	74013913	74023921	-	Mu_78w_RNA_XistBxC_+y_XY_1	Mu	male	Aged	1	167	1	146
chrX	Irak1	74013913	74023921	-	Mu_78w_RNA_XistBxC_+y_XY_3	Mu	male	Aged	1	146	1	146
chrX	Irak1	74013913	74023921	-	Sp_78w_RNA_XistBxC_-+_XX_3	Sp	female	Aged	1	276	1	209
chrX	Irak1	74013913	74023921	-	Sp_78w_RNA_XistBxC_-+_XX_1	Sp	female	Aged	1	209	1	209
chrX	Irak1	74013913	74023921	-	Sp_78w_RNA_XistBxC_-+_XX_2	Sp	female	Aged	1	262	1	209
chrX	Irak1	74013913	74023921	-	Sp_78w_RNA_XistBxC_+y_XY_1	Sp	male	Aged	1	388	1	298
chrX	Irak1	74013913	74023921	-	Sp_78w_RNA_XistBxC_+y_XY_3	Sp	male	Aged	1	305	1	298
chrX	Irak1	74013913	74023921	-	Sp_78w_RNA_XistBxC_+y_XY_2	Sp	male	Aged	1	298	1	298
chrX	Itgb1bp2	101449108	101453541	+	He_78w_RNA_XistBxC_-+_XX_3	He	female	Aged	1	415	1	415
chrX	Itgb1bp2	101449108	101453541	+	He_78w_RNA_XistBxC_-+_XX_1	He	female	Aged	1	979	1	415
chrX	Itgb1bp2	101449108	101453541	+	He_78w_RNA_XistBxC_-+_XX_2	He	female	Aged	1	455	1	415
chrX	Itgb1bp2	101449108	101453541	+	He_78w_RNA_XistBxC_+y_XY_1	He	male	Aged	1	730	1	730
chrX	Itgb1bp2	101449108	101453541	+	He_78w_RNA_XistBxC_+y_XY_2	He	male	Aged	1	992	1	730
chrX	Itgb1bp2	101449108	101453541	+	He_78w_RNA_XistBxC_+y_XY_3	He	male	Aged	1	962	1	730
chrX	Itgb1bp2	101449108	101453541	+	Lu_78w_RNA_XistBxC_-+_XX_1	Lu	female	Aged	1	36	1	20
chrX	Itgb1bp2	101449108	101453541	+	Lu_78w_RNA_XistBxC_-+_XX_3	Lu	female	Aged	1	28	1	20
chrX	Itgb1bp2	101449108	101453541	+	Lu_78w_RNA_XistBxC_-+_XX_2	Lu	female	Aged	1	20	1	20
chrX	Itgb1bp2	101449108	101453541	+	Lu_78w_RNA_XistBxC_+y_XY_1	Lu	male	Aged	1	40	1	40
chrX	Itgb1bp2	101449108	101453541	+	Lu_78w_RNA_XistBxC_+y_XY_3	Lu	male	Aged	1	73	1	40
chrX	Itgb1bp2	101449108	101453541	+	Lu_78w_RNA_XistBxC_+y_XY_2	Lu	male	Aged	1	58	1	40
chrX	Itgb1bp2	101449108	101453541	+	Mu_78w_RNA_XistBxC_-+_XX_1	Mu	female	Aged	1	597	1	376
chrX	Itgb1bp2	101449108	101453541	+	Mu_78w_RNA_XistBxC_-+_XX_3	Mu	female	Aged	1	376	1	376
chrX	Itgb1bp2	101449108	101453541	+	Mu_78w_RNA_XistBxC_-+_XX_2	Mu	female	Aged	1	453	1	376
chrX	Itgb1bp2	101449108	101453541	+	Mu_78w_RNA_XistBxC_+y_XY_1	Mu	male	Aged	1	750	1	750
chrX	Itgb1bp2	101449108	101453541	+	Mu_78w_RNA_XistBxC_+y_XY_3	Mu	male	Aged	1	801	1	750
chrX	Itgb1bp2	101449108	101453541	+	Mu_78w_RNA_XistBxC_+y_XY_2	Mu	male	Aged	1	836	1	750
chrX	Itm2a	107397194	107403360	-	Br_78w_RNA_XistBxC_-+_XX_2	Br	female	Aged	1	85	1	85
chrX	Itm2a	107397194	107403360	-	Br_78w_RNA_XistBxC_-+_XX_1	Br	female	Aged	0,99	177	1	85
chrX	Itm2a	107397194	107403360	-	Br_78w_RNA_XistBxC_-+_XX_3	Br	female	Aged	1	90	1	85
chrX	Itm2a	107397194	107403360	-	Br_78w_RNA_XistBxC_+y_XY_3	Br	male	Aged	1	145	1	133
chrX	Itm2a	107397194	107403360	-	Br_78w_RNA_XistBxC_+y_XY_1	Br	male	Aged	1	133	1	133
chrX	Itm2a	107397194	107403360	-	Br_78w_RNA_XistBxC_+y_XY_2	Br	male	Aged	1	136	1	133
chrX	Itm2a	107397194	107403360	-	Lu_78w_RNA_XistBxC_-+_XX_2	Lu	female	Aged	1	51	1	36
chrX	Itm2a	107397194	107403360	-	Lu_78w_RNA_XistBxC_-+_XX_1	Lu	female	Aged	1	36	1	36
chrX	Itm2a	107397194	107403360	-	Lu_78w_RNA_XistBxC_-+_XX_3	Lu	female	Aged	1	39	1	36
chrX	Itm2a	107397194	107403360	-	Lu_78w_RNA_XistBxC_+y_XY_2	Lu	male	Aged	1	61	1	35
chrX	Itm2a	107397194	107403360	-	Lu_78w_RNA_XistBxC_+y_XY_1	Lu	male	Aged	1	35	1	35
chrX	Itm2a	107397194	107403360	-	Lu_78w_RNA_XistBxC_+y_XY_3	Lu	male	Aged	1	78	1	35
chrX	Itm2a	107397194	107403360	-	Mu_78w_RNA_XistBxC_-+_XX_2	Mu	female	Aged	1	189	1	189
chrX	Itm2a	107397194	107403360	-	Mu_78w_RNA_XistBxC_-+_XX_1	Mu	female	Aged	1	367	1	189
chrX	Itm2a	107397194	107403360	-	Mu_78w_RNA_XistBxC_-+_XX_3	Mu	female	Aged	1	237	1	189
chrX	Itm2a	107397194	107403360	-	Mu_78w_RNA_XistBxC_+y_XY_3	Mu	male	Aged	1	411	1	270
chrX	Itm2a	107397194	107403360	-	Mu_78w_RNA_XistBxC_+y_XY_2	Mu	male	Aged	1	270	1	270
chrX	Itm2a	107397194	107403360	-	Mu_78w_RNA_XistBxC_+y_XY_1	Mu	male	Aged	1	284	1	270
chrX	Itm2a	107397194	107403360	-	Sp_78w_RNA_XistBxC_+y_XY_2	Sp	male	Aged	1	45	1	23
chrX	Itm2a	107397194	107403360	-	Sp_78w_RNA_XistBxC_+y_XY_3	Sp	male	Aged	1	36	1	23
chrX	Itm2a	107397194	107403360	-	Sp_78w_RNA_XistBxC_+y_XY_1	Sp	male	Aged	1	23	1	23
chrX	Jade3	20425326	20519939	+	Br_78w_RNA_XistBxC_-+_XX_3	Br	female	Aged	1	65	1	47
chrX	Jade3	20425326	20519939	+	Br_78w_RNA_XistBxC_-+_XX_2	Br	female	Aged	1	47	1	47
chrX	Jade3	20425326	20519939	+	Br_78w_RNA_XistBxC_-+_XX_1	Br	female	Aged	1	86	1	47
chrX	Jade3	20425326	20519939	+	Br_78w_RNA_XistBxC_+y_XY_2	Br	male	Aged	1	70	1	50
chrX	Jade3	20425326	20519939	+	Br_78w_RNA_XistBxC_+y_XY_1	Br	male	Aged	1	50	1	50
chrX	Jade3	20425326	20519939	+	Br_78w_RNA_XistBxC_+y_XY_3	Br	male	Aged	1	72	1	50
chrX	Jade3	20425326	20519939	+	Ki_78w_RNA_XistBxC_-+_XX_2	Ki	female	Aged	1	45	1	45
chrX	Jade3	20425326	20519939	+	Ki_78w_RNA_XistBxC_-+_XX_1	Ki	female	Aged	1	53	1	45
chrX	Jade3	20425326	20519939	+	Ki_78w_RNA_XistBxC_-+_XX_3	Ki	female	Aged	1	45	1	45
chrX	Jade3	20425326	20519939	+	Ki_78w_RNA_XistBxC_+y_XY_1	Ki	male	Aged	1	101	1	48
chrX	Jade3	20425326	20519939	+	Ki_78w_RNA_XistBxC_+y_XY_3	Ki	male	Aged	1	54	1	48
chrX	Jade3	20425326	20519939	+	Ki_78w_RNA_XistBxC_+y_XY_2	Ki	male	Aged	1	48	1	48
