chr	name	start	end	strand	sample	organ	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	Gm44504	74367446	74373349	-	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	27	1	27
chrX	Gm44504	74367446	74373349	-	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	29	1	27
chrX	Gm44504	74367446	74373349	-	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	27	1	27
chrX	Gm44504	74367446	74373349	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	41	1	34
chrX	Gm44504	74367446	74373349	-	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	34	1	34
chrX	Gm44504	74367446	74373349	-	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	45	1	34
chrX	Gm44504	74367446	74373349	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	35	1	31
chrX	Gm44504	74367446	74373349	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	31	1	31
chrX	Gm44504	74367446	74373349	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	61	1	31
chrX	Gm44504	74367446	74373349	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	73	1	56
chrX	Gm44504	74367446	74373349	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	1	78	1	56
chrX	Gm44504	74367446	74373349	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	56	1	56
chrX	Gm44504	74367446	74373349	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	50	1	50
chrX	Gm44504	74367446	74373349	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	81	1	50
chrX	Gm44504	74367446	74373349	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	74	1	50
chrX	Gm44504	74367446	74373349	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	62	1	62
chrX	Gm44504	74367446	74373349	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	78	1	62
chrX	Gm44504	74367446	74373349	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	101	1	62
chrX	Gm44504	74367446	74373349	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	60	1	60
chrX	Gm44504	74367446	74373349	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	0,98	62	1	60
chrX	Gm44504	74367446	74373349	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	73	1	60
chrX	Gm4988	61288156	61292488	+	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	42	1	38
chrX	Gm4988	61288156	61292488	+	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	44	1	38
chrX	Gm4988	61288156	61292488	+	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	38	1	38
chrX	Gm4988	61288156	61292488	+	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	52	1	31
chrX	Gm4988	61288156	61292488	+	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	46	1	31
chrX	Gm4988	61288156	61292488	+	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	31	1	31
chrX	Gm5124	21360864	21364627	+	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	202	1	202
chrX	Gm5124	21360864	21364627	+	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	255	1	202
chrX	Gm5124	21360864	21364627	+	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	217	1	202
chrX	Gm5124	21360864	21364627	+	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	227	1	227
chrX	Gm5124	21360864	21364627	+	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	249	1	227
chrX	Gm5124	21360864	21364627	+	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	237	1	227
chrX	Gm6377	109196755	109200445	+	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	69	1	69
chrX	Gm6377	109196755	109200445	+	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	157	1	69
chrX	Gm6377	109196755	109200445	+	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	0,97	103	1	69
chrX	Gm6377	109196755	109200445	+	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	62	1	62
chrX	Gm6377	109196755	109200445	+	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	70	1	62
chrX	Gm6377	109196755	109200445	+	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	137	1	62
chrX	Gm715	60548007	60549217	+	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	22	1	22
chrX	Gm715	60548007	60549217	+	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	23	1	22
chrX	Gm715	60548007	60549217	+	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	29	1	22
chrX	Gm715	60548007	60549217	+	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	23	1	23
chrX	Gm715	60548007	60549217	+	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	27	1	23
chrX	Gm715	60548007	60549217	+	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	24	1	23
chrX	Gnl3l	150983132	151017322	-	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	1430	1	1273
chrX	Gnl3l	150983132	151017322	-	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	1273	1	1273
chrX	Gnl3l	150983132	151017322	-	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	1459	1	1273
chrX	Gnl3l	150983132	151017322	-	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	1335	1	1335
chrX	Gnl3l	150983132	151017322	-	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	1596	1	1335
chrX	Gnl3l	150983132	151017322	-	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	1473	1	1335
chrX	Gnl3l	150983132	151017322	-	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	1	207	1	206
chrX	Gnl3l	150983132	151017322	-	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	206	1	206
chrX	Gnl3l	150983132	151017322	-	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	1	214	1	206
chrX	Gnl3l	150983132	151017322	-	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	244	1	166
chrX	Gnl3l	150983132	151017322	-	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	189	1	166
chrX	Gnl3l	150983132	151017322	-	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	166	1	166
chrX	Gnl3l	150983132	151017322	-	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	217	1	180
chrX	Gnl3l	150983132	151017322	-	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	258	1	180
chrX	Gnl3l	150983132	151017322	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	180	1	180
chrX	Gnl3l	150983132	151017322	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	263	1	200
chrX	Gnl3l	150983132	151017322	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	200	1	200
chrX	Gnl3l	150983132	151017322	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	293	1	200
chrX	Gnl3l	150983132	151017322	-	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	70	1	70
chrX	Gnl3l	150983132	151017322	-	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	1	105	1	70
chrX	Gnl3l	150983132	151017322	-	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	75	1	70
chrX	Gnl3l	150983132	151017322	-	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	100	1	87
chrX	Gnl3l	150983132	151017322	-	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	1	89	1	87
chrX	Gnl3l	150983132	151017322	-	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	87	1	87
chrX	Gnl3l	150983132	151017322	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	1	235	1	234
chrX	Gnl3l	150983132	151017322	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	234	1	234
chrX	Gnl3l	150983132	151017322	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	295	1	234
chrX	Gnl3l	150983132	151017322	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	351	1	209
chrX	Gnl3l	150983132	151017322	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	283	1	209
chrX	Gnl3l	150983132	151017322	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	209	1	209
chrX	Gnl3l	150983132	151017322	-	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	1	253	1	186
chrX	Gnl3l	150983132	151017322	-	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	1	186	1	186
chrX	Gnl3l	150983132	151017322	-	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	1	195	1	186
chrX	Gnl3l	150983132	151017322	-	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	1	229	1	200
chrX	Gnl3l	150983132	151017322	-	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	213	1	200
chrX	Gnl3l	150983132	151017322	-	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	200	1	200
chrX	Gnl3l	150983132	151017322	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	393	1	266
chrX	Gnl3l	150983132	151017322	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	287	1	266
chrX	Gnl3l	150983132	151017322	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	266	1	266
chrX	Gnl3l	150983132	151017322	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	278	1	225
chrX	Gnl3l	150983132	151017322	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	225	1	225
chrX	Gnl3l	150983132	151017322	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	332	1	225
chrX	Gpc3	52272425	52613974	-	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	40	1	20
chrX	Gpc3	52272425	52613974	-	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	1	35	1	20
chrX	Gpc3	52272425	52613974	-	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	1	20	1	20
chrX	Gpc3	52272425	52613974	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	0,98	55	1	49
chrX	Gpc3	52272425	52613974	-	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	61	1	49
chrX	Gpc3	52272425	52613974	-	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	49	1	49
chrX	Gpc3	52272425	52613974	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	28	1	28
chrX	Gpc3	52272425	52613974	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	32	1	28
chrX	Gpc3	52272425	52613974	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	47	1	28
chrX	Gpc3	52272425	52613974	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	1	348	1	271
chrX	Gpc3	52272425	52613974	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	398	1	271
chrX	Gpc3	52272425	52613974	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	271	1	271
chrX	Gpc3	52272425	52613974	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	276	1	276
chrX	Gpc3	52272425	52613974	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	399	1	276
chrX	Gpc3	52272425	52613974	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	288	1	276
chrX	Gpc3	52272425	52613974	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	33	1	33
chrX	Gpc3	52272425	52613974	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	33	1	33
chrX	Gpc3	52272425	52613974	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	43	1	33
chrX	Gpc3	52272425	52613974	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	82	1	24
chrX	Gpc3	52272425	52613974	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	24	1	24
chrX	Gpc3	52272425	52613974	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	40	1	24
chrX	Gpc4	52050884	52164923	-	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	55	1	53
chrX	Gpc4	52050884	52164923	-	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	56	1	53
chrX	Gpc4	52050884	52164923	-	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	53	1	53
chrX	Gpc4	52050884	52164923	-	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	47	1	47
chrX	Gpc4	52050884	52164923	-	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	51	1	47
chrX	Gpc4	52050884	52164923	-	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	49	1	47
chrX	Gpc4	52050884	52164923	-	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	1	103	1	80
chrX	Gpc4	52050884	52164923	-	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	0,98	80	1	80
chrX	Gpc4	52050884	52164923	-	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	96	1	80
chrX	Gpc4	52050884	52164923	-	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	0,99	86	1	86
chrX	Gpc4	52050884	52164923	-	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	93	1	86
chrX	Gpc4	52050884	52164923	-	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	119	1	86
chrX	Gpc4	52050884	52164923	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	808	1	808
chrX	Gpc4	52050884	52164923	-	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	1040	1	808
chrX	Gpc4	52050884	52164923	-	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	903	1	808
chrX	Gpc4	52050884	52164923	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	1029	1	755
chrX	Gpc4	52050884	52164923	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	755	1	755
chrX	Gpc4	52050884	52164923	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	1115	1	755
chrX	Gpc4	52050884	52164923	-	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	210	1	195
chrX	Gpc4	52050884	52164923	-	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	1	195	1	195
chrX	Gpc4	52050884	52164923	-	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	198	1	195
chrX	Gpc4	52050884	52164923	-	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	195	1	178
chrX	Gpc4	52050884	52164923	-	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	311	1	178
chrX	Gpc4	52050884	52164923	-	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	0,99	178	1	178
chrX	Gpc4	52050884	52164923	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	105	1	99
chrX	Gpc4	52050884	52164923	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	1	99	1	99
chrX	Gpc4	52050884	52164923	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	132	1	99
chrX	Gpc4	52050884	52164923	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	121	1	52
chrX	Gpc4	52050884	52164923	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	52	1	52
chrX	Gpc4	52050884	52164923	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	142	1	52
chrX	Gpc4	52050884	52164923	-	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	0,99	92	1	92
chrX	Gpc4	52050884	52164923	-	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	1	98	1	92
chrX	Gpc4	52050884	52164923	-	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	1	102	1	92
chrX	Gpc4	52050884	52164923	-	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	64	1	64
chrX	Gpc4	52050884	52164923	-	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	114	1	64
chrX	Gpc4	52050884	52164923	-	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	1	64	1	64
chrX	Gpc4	52050884	52164923	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	0,98	48	1	48
chrX	Gpc4	52050884	52164923	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	83	1	48
chrX	Gpc4	52050884	52164923	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	54	1	48
chrX	Gpc4	52050884	52164923	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	42	1	42
chrX	Gpc4	52050884	52164923	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	48	1	42
chrX	Gpc4	52050884	52164923	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	48	1	42
chrX	Gpkow	7697124	7710265	+	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	0,99	377	0,99	376
chrX	Gpkow	7697124	7710265	+	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	463	0,99	376
chrX	Gpkow	7697124	7710265	+	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	0,99	376	0,99	376
chrX	Gpkow	7697124	7710265	+	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	411	1	398
chrX	Gpkow	7697124	7710265	+	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	398	1	398
chrX	Gpkow	7697124	7710265	+	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	450	1	398
chrX	Gpkow	7697124	7710265	+	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	253	0,98	229
chrX	Gpkow	7697124	7710265	+	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	0,98	291	0,98	229
chrX	Gpkow	7697124	7710265	+	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	0,98	229	0,98	229
chrX	Gpkow	7697124	7710265	+	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	221	1	221
chrX	Gpkow	7697124	7710265	+	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	239	1	221
chrX	Gpkow	7697124	7710265	+	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	229	1	221
chrX	Gpkow	7697124	7710265	+	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	0,99	302	0,99	295
chrX	Gpkow	7697124	7710265	+	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	0,99	295	0,99	295
chrX	Gpkow	7697124	7710265	+	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	0,99	357	0,99	295
chrX	Gpkow	7697124	7710265	+	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	419	1	304
chrX	Gpkow	7697124	7710265	+	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	304	1	304
chrX	Gpkow	7697124	7710265	+	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	356	1	304
chrX	Gpkow	7697124	7710265	+	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	170	1	170
chrX	Gpkow	7697124	7710265	+	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	219	1	170
chrX	Gpkow	7697124	7710265	+	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	0,99	221	1	170
chrX	Gpkow	7697124	7710265	+	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	188	1	162
chrX	Gpkow	7697124	7710265	+	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	233	1	162
chrX	Gpkow	7697124	7710265	+	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	1	162	1	162
chrX	Gpkow	7697124	7710265	+	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	0,99	536	0,99	496
chrX	Gpkow	7697124	7710265	+	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	0,98	550	0,99	496
chrX	Gpkow	7697124	7710265	+	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	0,99	496	0,99	496
chrX	Gpkow	7697124	7710265	+	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	584	1	517
chrX	Gpkow	7697124	7710265	+	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	618	1	517
chrX	Gpkow	7697124	7710265	+	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	517	1	517
chrX	Gpkow	7697124	7710265	+	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	0,83	138	0,93	138
chrX	Gpkow	7697124	7710265	+	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	0,94	145	0,93	138
chrX	Gpkow	7697124	7710265	+	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	0,93	168	0,93	138
chrX	Gpkow	7697124	7710265	+	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	121	1	121
chrX	Gpkow	7697124	7710265	+	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	139	1	121
chrX	Gpkow	7697124	7710265	+	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	1	168	1	121
chrX	Gpkow	7697124	7710265	+	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	0,99	498	1	484
chrX	Gpkow	7697124	7710265	+	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	589	1	484
chrX	Gpkow	7697124	7710265	+	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	484	1	484
chrX	Gpkow	7697124	7710265	+	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	482	1	438
chrX	Gpkow	7697124	7710265	+	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	438	1	438
chrX	Gpkow	7697124	7710265	+	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	441	1	438
chrX	Gpm6b	166238942	166389033	+	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	0,99	4413	0,99	4413
chrX	Gpm6b	166238942	166389033	+	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	5059	0,99	4413
chrX	Gpm6b	166238942	166389033	+	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	0,99	5050	0,99	4413
chrX	Gpm6b	166238942	166389033	+	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	5353	1	4517
chrX	Gpm6b	166238942	166389033	+	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	4517	1	4517
chrX	Gpm6b	166238942	166389033	+	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	4874	1	4517
chrX	Gpm6b	166238942	166389033	+	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	1	130	1	77
chrX	Gpm6b	166238942	166389033	+	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	1	77	1	77
chrX	Gpm6b	166238942	166389033	+	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	134	1	77
chrX	Gpm6b	166238942	166389033	+	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	79	1	76
chrX	Gpm6b	166238942	166389033	+	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	76	1	76
chrX	Gpm6b	166238942	166389033	+	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	105	1	76
chrX	Gpm6b	166238942	166389033	+	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	45	1	45
chrX	Gpm6b	166238942	166389033	+	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	54	1	45
chrX	Gpm6b	166238942	166389033	+	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	85	1	45
chrX	Gpm6b	166238942	166389033	+	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	31	1	25
chrX	Gpm6b	166238942	166389033	+	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	25	1	25
chrX	Gpm6b	166238942	166389033	+	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	44	1	25
chrX	Gpm6b	166238942	166389033	+	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	430	1	343
chrX	Gpm6b	166238942	166389033	+	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	379	1	343
chrX	Gpm6b	166238942	166389033	+	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	0,99	343	1	343
chrX	Gpm6b	166238942	166389033	+	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	371	1	262
chrX	Gpm6b	166238942	166389033	+	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	370	1	262
chrX	Gpm6b	166238942	166389033	+	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	262	1	262
chrX	Gpm6b	166238942	166389033	+	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	195	1	195
chrX	Gpm6b	166238942	166389033	+	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	207	1	195
chrX	Gpm6b	166238942	166389033	+	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	293	1	195
chrX	Gpm6b	166238942	166389033	+	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	248	1	181
chrX	Gpm6b	166238942	166389033	+	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	181	1	181
chrX	Gpm6b	166238942	166389033	+	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	218	1	181
chrX	Gpr101	57496667	57503757	-	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	87	1	62
chrX	Gpr101	57496667	57503757	-	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	87	1	62
chrX	Gpr101	57496667	57503757	-	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	62	1	62
chrX	Gpr101	57496667	57503757	-	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	75	1	66
